date,nominal,value,vunitRate
2009-07-21,1,31.3733,31.3733
2009-07-22,1,31.1791,31.1791
2009-07-23,1,31.0785,31.0785
2009-07-24,1,31.0760,31.076
2009-07-25,1,31.1372,31.1372
2009-07-28,1,30.7457,30.7457
2009-07-29,1,30.6431,30.6431
2009-07-30,1,31.4162,31.4162
2009-07-31,1,31.7555,31.7555
2009-08-01,1,31.1533,31.1533
2009-08-04,1,31.2424,31.2424
2009-08-05,1,31.0484,31.0484
2009-08-06,1,31.1326,31.1326
2009-08-07,1,31.1814,31.1814
2009-08-08,1,31.5473,31.5473
2009-08-11,1,31.6503,31.6503
2009-08-12,1,31.7477,31.7477
2009-08-13,1,32.6926,32.6926
2009-08-14,1,32.1457,32.1457
2009-08-15,1,31.7226,31.7226
2009-08-18,1,32.2874,32.2874
2009-08-19,1,31.9187,31.9187
2009-08-20,1,31.9191,31.9191
2009-08-21,1,31.6011,31.6011
2009-08-22,1,31.9443,31.9443
2009-08-25,1,31.5544,31.5544
2009-08-26,1,31.5437,31.5437
2009-08-27,1,31.4007,31.4007
2009-08-28,1,31.6405,31.6405
2009-08-29,1,31.5687,31.5687
2009-09-01,1,31.8397,31.8397
2009-09-02,1,31.7743,31.7743
2009-09-03,1,31.9730,31.973
2009-09-04,1,31.7679,31.7679
2009-09-05,1,31.6062,31.6062
2009-09-08,1,31.4298,31.4298
2009-09-09,1,31.3754,31.3754
2009-09-10,1,31.1452,31.1452
2009-09-11,1,30.8851,30.8851
2009-09-12,1,30.7246,30.7246
2009-09-15,1,30.8617,30.8617
2009-09-16,1,30.9895,30.9895
2009-09-17,1,30.6067,30.6067
2009-09-18,1,30.3881,30.3881
2009-09-19,1,30.3744,30.3744
2009-09-22,1,30.3711,30.3711
2009-09-23,1,30.2385,30.2385
2009-09-24,1,30.0004,30.0004
2009-09-25,1,30.0678,30.0678
2009-09-26,1,30.1370,30.137
2009-09-29,1,30.1985,30.1985
2009-09-30,1,30.0922,30.0922
2009-10-01,1,30.0087,30.0087
2009-10-02,1,30.0621,30.0621
2009-10-03,1,30.1240,30.124
2009-10-06,1,30.0785,30.0785
2009-10-07,1,29.8322,29.8322
2009-10-08,1,29.7819,29.7819
2009-10-09,1,29.6396,29.6396
2009-10-10,1,29.6090,29.609
2009-10-13,1,29.5945,29.5945
2009-10-14,1,29.5043,29.5043
2009-10-15,1,29.4651,29.4651
2009-10-16,1,29.3206,29.3206
2009-10-17,1,29.3281,29.3281
2009-10-20,1,29.3553,29.3553
2009-10-21,1,29.1911,29.1911
2009-10-22,1,29.1641,29.1641
2009-10-23,1,29.0858,29.0858
2009-10-24,1,29.0003,29.0003
2009-10-27,1,28.9403,28.9403
2009-10-28,1,29.0184,29.0184
2009-10-29,1,29.1749,29.1749
2009-10-30,1,29.3441,29.3441
2009-10-31,1,29.0488,29.0488
2009-11-03,1,29.1944,29.1944
2009-11-04,1,29.2337,29.2337
2009-11-06,1,29.1330,29.133
2009-11-07,1,29.0156,29.0156
2009-11-10,1,28.8497,28.8497
2009-11-11,1,28.7391,28.7391
2009-11-12,1,28.7007,28.7007
2009-11-13,1,28.6701,28.6701
2009-11-14,1,28.8345,28.8345
2009-11-17,1,28.6705,28.6705
2009-11-18,1,28.6768,28.6768
2009-11-19,1,28.7163,28.7163
2009-11-20,1,28.7459,28.7459
2009-11-21,1,28.8554,28.8554
2009-11-24,1,28.7986,28.7986
2009-11-25,1,28.8481,28.8481
2009-11-26,1,28.7909,28.7909
2009-11-27,1,28.8751,28.8751
2009-11-28,1,29.8179,29.8179
2009-12-01,1,29.0687,29.0687
2009-12-02,1,29.1771,29.1771
2009-12-03,1,29.0560,29.056
2009-12-04,1,29.2427,29.2427
2009-12-05,1,29.1979,29.1979
2009-12-08,1,29.5221,29.5221
2009-12-09,1,30.1839,30.1839
2009-12-10,1,30.7562,30.7562
2009-12-11,1,30.6268,30.6268
2009-12-12,1,30.2107,30.2107
2009-12-15,1,30.0481,30.0481
2009-12-16,1,30.0678,30.0678
2009-12-17,1,30.1978,30.1978
2009-12-18,1,30.4392,30.4392
2009-12-19,1,30.7187,30.7187
2009-12-22,1,30.5529,30.5529
2009-12-23,1,30.4439,30.4439
2009-12-24,1,30.5007,30.5007
2009-12-25,1,29.9292,29.9292
2009-12-26,1,29.4266,29.4266
2009-12-29,1,29.5952,29.5952
2009-12-30,1,29.8491,29.8491
2009-12-31,1,30.2442,30.2442
2010-01-01,1,30.1851,30.1851
2010-01-12,1,29.4283,29.4283
2010-01-13,1,29.3774,29.3774
2010-01-14,1,29.6409,29.6409
2010-01-15,1,29.4299,29.4299
2010-01-16,1,29.5603,29.5603
2010-01-19,1,29.5963,29.5963
2010-01-20,1,29.5184,29.5184
2010-01-21,1,29.6941,29.6941
2010-01-22,1,29.7486,29.7486
2010-01-23,1,29.7458,29.7458
2010-01-26,1,30.0946,30.0946
2010-01-27,1,30.3136,30.3136
2010-01-28,1,30.2921,30.2921
2010-01-29,1,30.3631,30.3631
2010-01-30,1,30.4312,30.4312
2010-02-02,1,30.3996,30.3996
2010-02-03,1,30.1830,30.183
2010-02-04,1,29.8779,29.8779
2010-02-05,1,30.0054,30.0054
2010-02-06,1,30.4666,30.4666
2010-02-09,1,30.5158,30.5158
2010-02-10,1,30.3735,30.3735
2010-02-11,1,30.2462,30.2462
2010-02-12,1,30.1245,30.1245
2010-02-13,1,30.1595,30.1595
2010-02-16,1,30.2207,30.2207
2010-02-17,1,30.1176,30.1176
2010-02-18,1,29.9761,29.9761
2010-02-19,1,30.1138,30.1138
2010-02-20,1,30.1510,30.151
2010-02-25,1,30.0309,30.0309
2010-02-26,1,30.0521,30.0521
2010-02-27,1,30.0388,30.0388
2010-02-28,1,29.9484,29.9484
2010-03-02,1,29.9300,29.93
2010-03-03,1,29.9779,29.9779
2010-03-04,1,29.8140,29.814
2010-03-05,1,29.8217,29.8217
2010-03-06,1,29.8366,29.8366
2010-03-10,1,29.7499,29.7499
2010-03-11,1,29.7249,29.7249
2010-03-12,1,29.5195,29.5195
2010-03-13,1,29.3897,29.3897
2010-03-16,1,29.3353,29.3353
2010-03-17,1,29.4242,29.4242
2010-03-18,1,29.1927,29.1927
2010-03-19,1,29.2223,29.2223
2010-03-20,1,29.2565,29.2565
2010-03-23,1,29.3389,29.3389
2010-03-24,1,29.4707,29.4707
2010-03-25,1,29.5764,29.5764
2010-03-26,1,29.6572,29.6572
2010-03-27,1,29.5142,29.5142
2010-03-30,1,29.6309,29.6309
2010-03-31,1,29.3638,29.3638
2010-04-01,1,29.4956,29.4956
2010-04-02,1,29.4394,29.4394
2010-04-03,1,29.2194,29.2194
2010-04-06,1,29.2097,29.2097
2010-04-07,1,29.2416,29.2416
2010-04-08,1,29.2940,29.294
2010-04-09,1,29.4003,29.4003
2010-04-10,1,29.3232,29.3232
2010-04-13,1,28.9428,28.9428
2010-04-14,1,29.0294,29.0294
2010-04-15,1,29.0444,29.0444
2010-04-16,1,28.9310,28.931
2010-04-17,1,29.0325,29.0325
2010-04-20,1,29.1969,29.1969
2010-04-21,1,29.1381,29.1381
2010-04-22,1,29.0906,29.0906
2010-04-23,1,29.1288,29.1288
2010-04-24,1,29.2743,29.2743
2010-04-27,1,29.0882,29.0882
2010-04-28,1,29.0623,29.0623
2010-04-29,1,29.3801,29.3801
2010-04-30,1,29.2886,29.2886
2010-05-01,1,29.1537,29.1537
2010-05-05,1,29.2982,29.2982
2010-05-06,1,29.6812,29.6812
2010-05-07,1,30.2971,30.2971
2010-05-08,1,30.7193,30.7193
2010-05-12,1,30.3609,30.3609
2010-05-13,1,30.2048,30.2048
2010-05-14,1,29.8597,29.8597
2010-05-15,1,30.0575,30.0575
2010-05-18,1,30.6986,30.6986
2010-05-19,1,30.3946,30.3946
2010-05-20,1,30.6953,30.6953
2010-05-21,1,30.7523,30.7523
2010-05-22,1,31.0576,31.0576
2010-05-25,1,30.8754,30.8754
2010-05-26,1,31.4293,31.4293
2010-05-27,1,31.3538,31.3538
2010-05-28,1,30.8786,30.8786
2010-05-29,1,30.4956,30.4956
2010-06-01,1,30.7400,30.74
2010-06-02,1,31.0702,31.0702
2010-06-03,1,31.1900,31.19
2010-06-04,1,30.8938,30.8938
2010-06-05,1,31.0685,31.0685
2010-06-08,1,31.7798,31.7798
2010-06-09,1,31.6200,31.62
2010-06-10,1,31.7302,31.7302
2010-06-11,1,31.5742,31.5742
2010-06-12,1,31.4471,31.4471
2010-06-16,1,31.4595,31.4595
2010-06-17,1,31.1566,31.1566
2010-06-18,1,31.1854,31.1854
2010-06-19,1,30.8840,30.884
2010-06-22,1,30.7267,30.7267
2010-06-23,1,30.8960,30.896
2010-06-24,1,30.9694,30.9694
2010-06-25,1,31.0149,31.0149
2010-06-26,1,31.0761,31.0761
2010-06-29,1,30.9833,30.9833
2010-06-30,1,31.1954,31.1954
2010-07-01,1,31.2554,31.2554
2010-07-02,1,31.3703,31.3703
2010-07-03,1,31.1942,31.1942
2010-07-06,1,31.1124,31.1124
2010-07-07,1,31.1124,31.1124
2010-07-08,1,31.0922,31.0922
2010-07-09,1,30.9479,30.9479
2010-07-10,1,30.7953,30.7953
2010-07-13,1,30.8823,30.8823
2010-07-14,1,30.8543,30.8543
2010-07-15,1,30.5390,30.539
2010-07-16,1,30.5619,30.5619
2010-07-17,1,30.4615,30.4615
2010-07-20,1,30.5739,30.5739
2010-07-21,1,30.4058,30.4058
2010-07-22,1,30.4059,30.4059
2010-07-23,1,30.5205,30.5205
2010-07-24,1,30.3839,30.3839
2010-07-27,1,30.3006,30.3006
2010-07-28,1,30.2391,30.2391
2010-07-29,1,30.2066,30.2066
2010-07-30,1,30.2173,30.2173
2010-07-31,1,30.1869,30.1869
2010-08-03,1,30.1861,30.1861
2010-08-04,1,29.9681,29.9681
2010-08-05,1,29.7958,29.7958
2010-08-06,1,29.8633,29.8633
2010-08-07,1,29.8312,29.8312
2010-08-10,1,29.8186,29.8186
2010-08-11,1,30.0239,30.0239
2010-08-12,1,30.2050,30.205
2010-08-13,1,30.4493,30.4493
2010-08-14,1,30.4199,30.4199
2010-08-17,1,30.5199,30.5199
2010-08-18,1,30.4514,30.4514
2010-08-19,1,30.4257,30.4257
2010-08-20,1,30.4636,30.4636
2010-08-21,1,30.5099,30.5099
2010-08-24,1,30.6041,30.6041
2010-08-25,1,30.7559,30.7559
2010-08-26,1,30.8958,30.8958
2010-08-27,1,30.8227,30.8227
2010-08-28,1,30.6969,30.6969
2010-08-31,1,30.6640,30.664
2010-09-01,1,30.8669,30.8669
2010-09-02,1,30.8001,30.8001
2010-09-03,1,30.6858,30.6858
2010-09-04,1,30.6922,30.6922
2010-09-07,1,30.5771,30.5771
2010-09-08,1,30.7319,30.7319
2010-09-09,1,30.8873,30.8873
2010-09-10,1,30.8801,30.8801
2010-09-11,1,30.8937,30.8937
2010-09-14,1,30.6831,30.6831
2010-09-15,1,30.7049,30.7049
2010-09-16,1,30.7407,30.7407
2010-09-17,1,31.0223,31.0223
2010-09-18,1,31.0826,31.0826
2010-09-21,1,30.9809,30.9809
2010-09-22,1,31.0814,31.0814
2010-09-23,1,30.9826,30.9826
2010-09-24,1,31.0031,31.0031
2010-09-25,1,30.9480,30.948
2010-09-28,1,30.6119,30.6119
2010-09-29,1,30.6013,30.6013
2010-09-30,1,30.4030,30.403
2010-10-01,1,30.5126,30.5126
2010-10-02,1,30.5094,30.5094
2010-10-05,1,30.4960,30.496
2010-10-06,1,30.4360,30.436
2010-10-07,1,29.8929,29.8929
2010-10-08,1,29.6334,29.6334
2010-10-09,1,29.9086,29.9086
2010-10-12,1,29.8317,29.8317
2010-10-13,1,30.0763,30.0763
2010-10-14,1,30.1269,30.1269
2010-10-15,1,29.9315,29.9315
2010-10-16,1,30.1243,30.1243
2010-10-19,1,30.5237,30.5237
2010-10-20,1,30.4151,30.4151
2010-10-21,1,30.7968,30.7968
2010-10-22,1,30.7348,30.7348
2010-10-23,1,30.4977,30.4977
2010-10-26,1,30.2258,30.2258
2010-10-27,1,30.4000,30.4
2010-10-28,1,30.5682,30.5682
2010-10-29,1,30.6786,30.6786
2010-10-30,1,30.7821,30.7821
2010-11-02,1,30.7738,30.7738
2010-11-03,1,30.7941,30.7941
2010-11-04,1,30.7709,30.7709
2010-11-09,1,30.8029,30.8029
2010-11-10,1,30.8612,30.8612
2010-11-11,1,30.6925,30.6925
2010-11-12,1,30.5107,30.5107
2010-11-13,1,30.7722,30.7722
2010-11-14,1,30.8414,30.8414
2010-11-16,1,30.8632,30.8632
2010-11-17,1,31.0560,31.056
2010-11-18,1,31.3487,31.3487
2010-11-19,1,31.1999,31.1999
2010-11-20,1,30.9490,30.949
2010-11-23,1,30.9950,30.995
2010-11-24,1,31.2642,31.2642
2010-11-25,1,31.2929,31.2929
2010-11-26,1,31.2842,31.2842
2010-11-27,1,31.3539,31.3539
2010-11-30,1,31.3061,31.3061
2010-12-01,1,31.3335,31.3335
2010-12-02,1,31.4555,31.4555
2010-12-03,1,31.3518,31.3518
2010-12-04,1,31.2641,31.2641
2010-12-07,1,31.2867,31.2867
2010-12-08,1,31.2238,31.2238
2010-12-09,1,31.2430,31.243
2010-12-10,1,30.9831,30.9831
2010-12-11,1,30.8604,30.8604
2010-12-14,1,30.9006,30.9006
2010-12-15,1,30.7447,30.7447
2010-12-16,1,30.7199,30.7199
2010-12-17,1,30.7528,30.7528
2010-12-18,1,30.6682,30.6682
2010-12-21,1,30.7746,30.7746
2010-12-22,1,30.7188,30.7188
2010-12-23,1,30.7187,30.7187
2010-12-24,1,30.5922,30.5922
2010-12-25,1,30.5778,30.5778
2010-12-28,1,30.4495,30.4495
2010-12-29,1,30.2720,30.272
2010-12-30,1,30.3592,30.3592
2010-12-31,1,30.4769,30.4769
2011-01-01,1,30.3505,30.3505
2011-01-12,1,30.6252,30.6252
2011-01-13,1,30.3988,30.3988
2011-01-14,1,30.0926,30.0926
2011-01-15,1,29.9540,29.954
2011-01-18,1,30.0534,30.0534
2011-01-19,1,29.8881,29.8881
2011-01-20,1,29.8252,29.8252
2011-01-21,1,29.9147,29.9147
2011-01-22,1,30.0109,30.0109
2011-01-25,1,29.8516,29.8516
2011-01-26,1,29.7948,29.7948
2011-01-27,1,29.7768,29.7768
2011-01-28,1,29.6738,29.6738
2011-01-29,1,29.6684,29.6684
2011-02-01,1,29.8018,29.8018
2011-02-02,1,29.6548,29.6548
2011-02-03,1,29.4219,29.4219
2011-02-04,1,29.3489,29.3489
2011-02-05,1,29.4136,29.4136
2011-02-08,1,29.3689,29.3689
2011-02-09,1,29.2550,29.255
2011-02-10,1,29.3010,29.301
2011-02-11,1,29.3535,29.3535
2011-02-12,1,29.3200,29.32
2011-02-15,1,29.2583,29.2583
2011-02-16,1,29.2850,29.285
2011-02-17,1,29.2735,29.2735
2011-02-18,1,29.2447,29.2447
2011-02-19,1,29.2585,29.2585
2011-02-22,1,29.1549,29.1549
2011-02-23,1,29.2859,29.2859
2011-02-25,1,29.1611,29.1611
2011-02-26,1,28.9405,28.9405
2011-03-01,1,28.9028,28.9028
2011-03-02,1,28.7569,28.7569
2011-03-03,1,28.6277,28.6277
2011-03-04,1,28.3228,28.3228
2011-03-05,1,28.1880,28.188
2011-03-06,1,28.1717,28.1717
2011-03-10,1,28.2945,28.2945
2011-03-11,1,28.4356,28.4356
2011-03-12,1,28.6317,28.6317
2011-03-15,1,28.6640,28.664
2011-03-16,1,28.7263,28.7263
2011-03-17,1,28.6582,28.6582
2011-03-18,1,28.7422,28.7422
2011-03-19,1,28.4763,28.4763
2011-03-22,1,28.3675,28.3675
2011-03-23,1,28.1561,28.1561
2011-03-24,1,28.2700,28.27
2011-03-25,1,28.4015,28.4015
2011-03-26,1,28.2237,28.2237
2011-03-29,1,28.4110,28.411
2011-03-30,1,28.3436,28.3436
2011-03-31,1,28.4290,28.429
2011-04-01,1,28.5162,28.5162
2011-04-02,1,28.3684,28.3684
2011-04-05,1,28.2277,28.2277
2011-04-06,1,28.3113,28.3113
2011-04-07,1,28.2164,28.2164
2011-04-08,1,28.2286,28.2286
2011-04-09,1,28.1211,28.1211
2011-04-12,1,27.9758,27.9758
2011-04-13,1,28.1456,28.1456
2011-04-14,1,28.1145,28.1145
2011-04-15,1,28.1886,28.1886
2011-04-16,1,28.2212,28.2212
2011-04-19,1,28.1636,28.1636
2011-04-20,1,28.4213,28.4213
2011-04-21,1,28.1457,28.1457
2011-04-22,1,27.9398,27.9398
2011-04-23,1,27.9396,27.9396
2011-04-26,1,27.9924,27.9924
2011-04-27,1,27.8964,27.8964
2011-04-28,1,27.7144,27.7144
2011-04-29,1,27.4977,27.4977
2011-04-30,1,27.5022,27.5022
2011-05-04,1,27.3348,27.3348
2011-05-05,1,27.3675,27.3675
2011-05-06,1,27.2625,27.2625
2011-05-07,1,27.6635,27.6635
2011-05-11,1,27.8645,27.8645
2011-05-12,1,27.6288,27.6288
2011-05-13,1,27.9472,27.9472
2011-05-14,1,27.8497,27.8497
2011-05-17,1,28.1220,28.122
2011-05-18,1,28.1177,28.1177
2011-05-19,1,28.0466,28.0466
2011-05-20,1,27.9608,27.9608
2011-05-21,1,27.9145,27.9145
2011-05-24,1,28.3418,28.3418
2011-05-25,1,28.4370,28.437
2011-05-26,1,28.4794,28.4794
2011-05-27,1,28.2280,28.228
2011-05-28,1,28.1166,28.1166
2011-05-31,1,28.0685,28.0685
2011-06-01,1,27.9805,27.9805
2011-06-02,1,27.9682,27.9682
2011-06-03,1,28.0419,28.0419
2011-06-04,1,27.8751,27.8751
2011-06-07,1,27.7752,27.7752
2011-06-08,1,27.7814,27.7814
2011-06-09,1,27.6847,27.6847
2011-06-10,1,27.7033,27.7033
2011-06-11,1,27.7907,27.7907
2011-06-15,1,27.8984,27.8984
2011-06-16,1,27.8957,27.8957
2011-06-17,1,28.1900,28.19
2011-06-18,1,28.1778,28.1778
2011-06-21,1,28.1783,28.1783
2011-06-22,1,28.0118,28.0118
2011-06-23,1,27.8960,27.896
2011-06-24,1,28.0568,28.0568
2011-06-25,1,28.1655,28.1655
2011-06-28,1,28.3478,28.3478
2011-06-29,1,28.2352,28.2352
2011-06-30,1,28.0758,28.0758
2011-07-01,1,27.8726,27.8726
2011-07-02,1,27.8536,27.8536
2011-07-05,1,27.8037,27.8037
2011-07-06,1,27.8622,27.8622
2011-07-07,1,27.8907,27.8907
2011-07-08,1,27.9853,27.9853
2011-07-09,1,27.8880,27.888
2011-07-12,1,28.0839,28.0839
2011-07-13,1,28.3842,28.3842
2011-07-14,1,28.2557,28.2557
2011-07-15,1,28.0610,28.061
2011-07-16,1,28.1277,28.1277
2011-07-19,1,28.1775,28.1775
2011-07-20,1,28.1505,28.1505
2011-07-21,1,28.0466,28.0466
2011-07-22,1,27.9080,27.908
2011-07-23,1,27.7169,27.7169
2011-07-26,1,27.7413,27.7413
2011-07-27,1,27.5460,27.546
2011-07-28,1,27.4439,27.4439
2011-07-29,1,27.5907,27.5907
2011-07-30,1,27.6796,27.6796
2011-08-02,1,27.5204,27.5204
2011-08-03,1,27.8154,27.8154
2011-08-04,1,27.8996,27.8996
2011-08-05,1,27.8432,27.8432
2011-08-06,1,28.3382,28.3382
2011-08-09,1,28.5210,28.521
2011-08-10,1,29.4166,29.4166
2011-08-11,1,29.3065,29.3065
2011-08-12,1,29.4170,29.417
2011-08-13,1,29.4452,29.4452
2011-08-16,1,28.8576,28.8576
2011-08-17,1,28.7032,28.7032
2011-08-18,1,28.7207,28.7207
2011-08-19,1,28.9115,28.9115
2011-08-20,1,29.2709,29.2709
2011-08-23,1,29.2555,29.2555
2011-08-24,1,28.9547,28.9547
2011-08-25,1,28.9037,28.9037
2011-08-26,1,28.8825,28.8825
2011-08-27,1,28.8717,28.8717
2011-08-30,1,28.7108,28.7108
2011-08-31,1,28.8569,28.8569
2011-09-01,1,28.9278,28.9278
2011-09-02,1,28.8911,28.8911
2011-09-03,1,29.0604,29.0604
2011-09-06,1,29.3436,29.3436
2011-09-07,1,29.6107,29.6107
2011-09-08,1,29.4905,29.4905
2011-09-09,1,29.5015,29.5015
2011-09-10,1,29.6904,29.6904
2011-09-13,1,30.3034,30.3034
2011-09-14,1,30.1872,30.1872
2011-09-15,1,30.3643,30.3643
2011-09-16,1,30.5042,30.5042
2011-09-17,1,30.5328,30.5328
2011-09-20,1,30.8680,30.868
2011-09-21,1,31.4960,31.496
2011-09-22,1,31.4122,31.4122
2011-09-23,1,31.9106,31.9106
2011-09-24,1,32.1083,32.1083
2011-09-27,1,32.4619,32.4619
2011-09-28,1,32.2201,32.2201
2011-09-29,1,31.8180,31.818
2011-09-30,1,31.8751,31.8751
2011-10-01,1,32.1100,32.11
2011-10-04,1,32.5890,32.589
2011-10-05,1,32.6799,32.6799
2011-10-06,1,32.6374,32.6374
2011-10-07,1,32.5085,32.5085
2011-10-08,1,32.2005,32.2005
2011-10-11,1,32.0096,32.0096
2011-10-12,1,31.4270,31.427
2011-10-13,1,31.4151,31.4151
2011-10-14,1,31.2014,31.2014
2011-10-15,1,30.9905,30.9905
2011-10-18,1,30.7370,30.737
2011-10-19,1,30.9694,30.9694
2011-10-20,1,30.9257,30.9257
2011-10-21,1,31.3788,31.3788
2011-10-22,1,31.3361,31.3361
2011-10-25,1,30.8255,30.8255
2011-10-26,1,30.4971,30.4971
2011-10-27,1,30.5732,30.5732
2011-10-28,1,30.2421,30.2421
2011-10-29,1,29.8977,29.8977
2011-11-01,1,30.1245,30.1245
2011-11-02,1,30.6448,30.6448
2011-11-03,1,30.6830,30.683
2011-11-04,1,30.8438,30.8438
2011-11-08,1,30.5694,30.5694
2011-11-09,1,30.5014,30.5014
2011-11-10,1,30.1033,30.1033
2011-11-11,1,30.8454,30.8454
2011-11-12,1,30.5282,30.5282
2011-11-15,1,30.2921,30.2921
2011-11-16,1,30.6600,30.66
2011-11-17,1,30.8417,30.8417
2011-11-18,1,30.7337,30.7337
2011-11-19,1,30.9190,30.919
2011-11-22,1,30.9693,30.9693
2011-11-23,1,31.0612,31.0612
2011-11-24,1,31.2133,31.2133
2011-11-25,1,31.4365,31.4365
2011-11-26,1,31.5788,31.5788
2011-11-29,1,31.4117,31.4117
2011-11-30,1,31.3216,31.3216
2011-12-01,1,31.4001,31.4001
2011-12-02,1,30.8486,30.8486
2011-12-03,1,30.8099,30.8099
2011-12-06,1,30.9068,30.9068
2011-12-07,1,31.1026,31.1026
2011-12-08,1,31.1527,31.1527
2011-12-09,1,31.2308,31.2308
2011-12-10,1,31.5691,31.5691
2011-12-13,1,31.4134,31.4134
2011-12-14,1,31.6704,31.6704
2011-12-15,1,31.7655,31.7655
2011-12-16,1,31.8957,31.8957
2011-12-17,1,31.7701,31.7701
2011-12-20,1,32.0323,32.0323
2011-12-21,1,32.0519,32.0519
2011-12-22,1,31.7645,31.7645
2011-12-23,1,31.5634,31.5634
2011-12-24,1,31.2575,31.2575
2011-12-27,1,31.2266,31.2266
2011-12-28,1,31.0847,31.0847
2011-12-29,1,31.5633,31.5633
2011-12-30,1,32.0197,32.0197
2011-12-31,1,32.1961,32.1961
2012-01-11,1,31.8729,31.8729
2012-01-12,1,31.6886,31.6886
2012-01-13,1,31.6807,31.6807
2012-01-14,1,31.5830,31.583
2012-01-17,1,31.9344,31.9344
2012-01-18,1,31.5445,31.5445
2012-01-19,1,31.5428,31.5428
2012-01-20,1,31.4777,31.4777
2012-01-21,1,31.2879,31.2879
2012-01-24,1,31.3325,31.3325
2012-01-25,1,30.8752,30.8752
2012-01-26,1,30.6670,30.667
2012-01-27,1,30.3600,30.36
2012-01-28,1,30.3626,30.3626
2012-01-31,1,30.3647,30.3647
2012-02-01,1,30.3131,30.3131
2012-02-02,1,30.4067,30.4067
2012-02-03,1,30.1855,30.1855
2012-02-04,1,30.2385,30.2385
2012-02-07,1,30.2324,30.2324
2012-02-08,1,30.0871,30.0871
2012-02-09,1,29.6930,29.693
2012-02-10,1,29.6795,29.6795
2012-02-11,1,29.8923,29.8923
2012-02-14,1,29.8873,29.8873
2012-02-15,1,30.0868,30.0868
2012-02-16,1,29.9440,29.944
2012-02-17,1,30.2098,30.2098
2012-02-18,1,29.9982,29.9982
2012-02-21,1,29.7805,29.7805
2012-02-22,1,29.7796,29.7796
2012-02-23,1,29.7692,29.7692
2012-02-25,1,29.4490,29.449
2012-02-28,1,29.1264,29.1264
2012-02-29,1,28.9503,28.9503
2012-03-01,1,29.0253,29.0253
2012-03-02,1,29.2889,29.2889
2012-03-03,1,29.2960,29.296
2012-03-06,1,29.2892,29.2892
2012-03-07,1,29.4508,29.4508
2012-03-08,1,29.6621,29.6621
2012-03-12,1,29.5406,29.5406
2012-03-13,1,29.6666,29.6666
2012-03-14,1,29.5091,29.5091
2012-03-15,1,29.5125,29.5125
2012-03-16,1,29.5822,29.5822
2012-03-17,1,29.3578,29.3578
2012-03-20,1,29.2224,29.2224
2012-03-21,1,29.1652,29.1652
2012-03-22,1,29.2079,29.2079
2012-03-23,1,29.2447,29.2447
2012-03-24,1,29.4038,29.4038
2012-03-27,1,29.2311,29.2311
2012-03-28,1,28.9468,28.9468
2012-03-29,1,29.0845,29.0845
2012-03-30,1,29.2853,29.2853
2012-03-31,1,29.3282,29.3282
2012-04-03,1,29.3479,29.3479
2012-04-04,1,29.2944,29.2944
2012-04-05,1,29.4285,29.4285
2012-04-06,1,29.4303,29.4303
2012-04-07,1,29.4606,29.4606
2012-04-10,1,29.6358,29.6358
2012-04-11,1,29.6359,29.6359
2012-04-12,1,29.8033,29.8033
2012-04-13,1,29.5690,29.569
2012-04-14,1,29.4711,29.4711
2012-04-17,1,29.7614,29.7614
2012-04-18,1,29.6368,29.6368
2012-04-19,1,29.4978,29.4978
2012-04-20,1,29.5122,29.5122
2012-04-21,1,29.5214,29.5214
2012-04-24,1,29.4880,29.488
2012-04-25,1,29.4549,29.4549
2012-04-26,1,29.2962,29.2962
2012-04-27,1,29.2770,29.277
2012-04-28,1,29.4234,29.4234
2012-04-29,1,29.3627,29.3627
2012-05-03,1,29.3708,29.3708
2012-05-04,1,29.4630,29.463
2012-05-05,1,29.5937,29.5937
2012-05-06,1,29.8075,29.8075
2012-05-11,1,30.1891,30.1891
2012-05-12,1,30.2306,30.2306
2012-05-13,1,30.1793,30.1793
2012-05-15,1,30.2652,30.2652
2012-05-16,1,30.3299,30.3299
2012-05-17,1,30.9758,30.9758
2012-05-18,1,30.9417,30.9417
2012-05-19,1,31.3921,31.3921
2012-05-22,1,31.1582,31.1582
2012-05-23,1,31.0644,31.0644
2012-05-24,1,31.3803,31.3803
2012-05-25,1,31.6247,31.6247
2012-05-26,1,31.7572,31.7572
2012-05-29,1,31.8270,31.827
2012-05-30,1,32.0860,32.086
2012-05-31,1,32.4509,32.4509
2012-06-01,1,32.9173,32.9173
2012-06-02,1,33.7384,33.7384
2012-06-05,1,34.0395,34.0395
2012-06-06,1,33.2001,33.2001
2012-06-07,1,32.7889,32.7889
2012-06-08,1,32.1922,32.1922
2012-06-09,1,32.7358,32.7358
2012-06-10,1,32.5862,32.5862
2012-06-14,1,32.7331,32.7331
2012-06-15,1,32.5766,32.5766
2012-06-16,1,32.3945,32.3945
2012-06-19,1,32.1315,32.1315
2012-06-20,1,32.5315,32.5315
2012-06-21,1,32.5166,32.5166
2012-06-22,1,32.9054,32.9054
2012-06-23,1,33.5191,33.5191
2012-06-26,1,33.1693,33.1693
2012-06-27,1,33.1732,33.1732
2012-06-28,1,32.8384,32.8384
2012-06-29,1,32.9412,32.9412
2012-06-30,1,32.8169,32.8169
2012-07-03,1,32.5287,32.5287
2012-07-04,1,32.4789,32.4789
2012-07-05,1,32.2065,32.2065
2012-07-06,1,32.4727,32.4727
2012-07-07,1,32.6240,32.624
2012-07-10,1,32.9907,32.9907
